"","Breast","CNS","Colon","Leukemia","Melanoma","Non-Small Cell Lung","Ovarian","Renal","no_Breast","no_CNS","no_Colon","no_Leukemia","no_Melanoma","no_Non-Small Cell Lung","no_Ovarian","no_Renal"
"HERC4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PIGG",0.5,0,0.714285714285714,0.5,1,0.666666666666667,0.857142857142857,0.5,0.648148148148148,0.703703703703704,0.622641509433962,0.648148148148148,0.568627450980392,0.627450980392157,0.60377358490566,0.653846153846154
"BCORL1",0,0.333333333333333,0.142857142857143,0.166666666666667,0.333333333333333,0.444444444444444,0.285714285714286,0.25,0.296296296296296,0.259259259259259,0.283018867924528,0.277777777777778,0.254901960784314,0.235294117647059,0.264150943396226,0.269230769230769
"KRCC1",0.833333333333333,1,1,1,1,1,1,1,1,0.981481481481482,0.981132075471698,0.981481481481482,0.980392156862745,0.980392156862745,0.981132075471698,0.980769230769231
"ARMCX4",1,1,0.571428571428571,0.833333333333333,0.666666666666667,0.777777777777778,0.714285714285714,0.5,0.703703703703704,0.703703703703704,0.754716981132076,0.722222222222222,0.745098039215686,0.725490196078431,0.735849056603774,0.769230769230769
"PPP6R3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DDX60L",0,0,0,0,0.111111111111111,0,0,0,0.0185185185185185,0.0185185185185185,0.0188679245283019,0.0185185185185185,0,0.0196078431372549,0.0188679245283019,0.0192307692307692
"FIGN",0.666666666666667,0.666666666666667,0.857142857142857,0.833333333333333,0.444444444444444,0.444444444444444,0.142857142857143,0.25,0.481481481481481,0.481481481481481,0.452830188679245,0.462962962962963,0.509803921568627,0.509803921568627,0.547169811320755,0.538461538461538
"KIAA2026",0.5,0.833333333333333,0.428571428571429,0.666666666666667,0.666666666666667,0.444444444444444,0.571428571428571,0.75,0.611111111111111,0.574074074074074,0.622641509433962,0.592592592592593,0.588235294117647,0.627450980392157,0.60377358490566,0.576923076923077
"MTX3",0,0.166666666666667,0,0.333333333333333,0,0,0,0,0.0555555555555556,0.037037037037037,0.0566037735849057,0.0185185185185185,0.0588235294117647,0.0588235294117647,0.0566037735849057,0.0576923076923077
"RABL3",0,0.166666666666667,0.285714285714286,0,0.222222222222222,0,0,0,0.0925925925925926,0.0740740740740741,0.0566037735849057,0.0925925925925926,0.0588235294117647,0.0980392156862745,0.0943396226415094,0.0961538461538462
"FAM76B",0,0,0,0,0.111111111111111,0.222222222222222,0,0,0.0555555555555556,0.0555555555555556,0.0566037735849057,0.0555555555555556,0.0392156862745098,0.0196078431372549,0.0566037735849057,0.0576923076923077
"COQ5",0.166666666666667,0.5,0,0,0,0.222222222222222,0.428571428571429,0.25,0.185185185185185,0.148148148148148,0.207547169811321,0.203703703703704,0.215686274509804,0.176470588235294,0.150943396226415,0.173076923076923
"SH3D19",0,0,0,0.833333333333333,0,0,0,0,0.111111111111111,0.111111111111111,0.113207547169811,0.0185185185185185,0.117647058823529,0.117647058823529,0.113207547169811,0.115384615384615
"NHSL2",0.666666666666667,1,1,1,1,1,1,1,1,0.962962962962963,0.962264150943396,0.962962962962963,0.96078431372549,0.96078431372549,0.962264150943396,0.961538461538462
"C6orf226",0.833333333333333,0.666666666666667,0.714285714285714,0.666666666666667,0.888888888888889,0.555555555555556,1,0.875,0.777777777777778,0.796296296296296,0.792452830188679,0.796296296296296,0.764705882352941,0.823529411764706,0.754716981132076,0.769230769230769
"EMC4",1,0.666666666666667,0.571428571428571,0.166666666666667,0.777777777777778,1,1,0.75,0.722222222222222,0.759259259259259,0.773584905660377,0.814814814814815,0.745098039215686,0.705882352941177,0.716981132075472,0.75
"NOMO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EARS2",0.333333333333333,0,0,0,0,0,0,0,0,0.037037037037037,0.0377358490566038,0.037037037037037,0.0392156862745098,0.0392156862745098,0.0377358490566038,0.0384615384615385
"C3orf38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"METTL10",0.166666666666667,0.833333333333333,0.142857142857143,0.333333333333333,0.888888888888889,0.222222222222222,0.285714285714286,0.75,0.481481481481481,0.407407407407407,0.490566037735849,0.462962962962963,0.372549019607843,0.490196078431373,0.471698113207547,0.403846153846154
"CT47A1",1,1,1,0.833333333333333,0.888888888888889,1,1,1,0.962962962962963,0.962962962962963,0.962264150943396,0.981481481481482,0.980392156862745,0.96078431372549,0.962264150943396,0.961538461538462
"MIA3",0,0,0,0,0.222222222222222,0.222222222222222,0,0.375,0.148148148148148,0.148148148148148,0.150943396226415,0.148148148148148,0.117647058823529,0.117647058823529,0.150943396226415,0.0961538461538462
"PAGE2",0.666666666666667,0.833333333333333,0.857142857142857,0.666666666666667,0.555555555555556,0.777777777777778,1,0.875,0.796296296296296,0.777777777777778,0.773584905660377,0.796296296296296,0.823529411764706,0.784313725490196,0.754716981132076,0.769230769230769
"PITRM1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NHLRC3",0.166666666666667,0.166666666666667,0,0.333333333333333,0.333333333333333,0.222222222222222,0.285714285714286,0.5,0.277777777777778,0.277777777777778,0.30188679245283,0.259259259259259,0.254901960784314,0.274509803921569,0.264150943396226,0.230769230769231
"PSMG4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WDR44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOCK11",0.166666666666667,0.166666666666667,0.142857142857143,0,0.222222222222222,0,0,0,0.0740740740740741,0.0740740740740741,0.0754716981132075,0.0925925925925926,0.0588235294117647,0.0980392156862745,0.0943396226415094,0.0961538461538462
"FGD3",0.5,0.833333333333333,0.142857142857143,0.166666666666667,0.555555555555556,1,0.857142857142857,0.75,0.62962962962963,0.592592592592593,0.679245283018868,0.666666666666667,0.627450980392157,0.549019607843137,0.584905660377358,0.596153846153846
"PRRC2B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AMER1",1,1,0.857142857142857,1,0.888888888888889,0.888888888888889,1,1,0.944444444444444,0.944444444444444,0.962264150943396,0.944444444444444,0.96078431372549,0.96078431372549,0.943396226415094,0.942307692307692
"TJAP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RRP12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"COA6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TOR1AIP1",0,0,0.142857142857143,0,0,0,0.142857142857143,0,0.037037037037037,0.037037037037037,0.0188679245283019,0.037037037037037,0.0392156862745098,0.0392156862745098,0.0188679245283019,0.0384615384615385
"CEP78",0,0,0,0.166666666666667,0,0.222222222222222,0,0.125,0.0925925925925926,0.0925925925925926,0.0943396226415094,0.0740740740740741,0.0980392156862745,0.0588235294117647,0.0943396226415094,0.0769230769230769
"CBWD3",1,0.666666666666667,0.857142857142857,1,1,1,0.857142857142857,0.875,0.907407407407407,0.944444444444444,0.924528301886792,0.907407407407407,0.901960784313726,0.901960784313726,0.924528301886792,0.923076923076923
"AARS2",0,0.166666666666667,0,0,0,0.111111111111111,0,0,0.037037037037037,0.0185185185185185,0.0377358490566038,0.037037037037037,0.0392156862745098,0.0196078431372549,0.0377358490566038,0.0384615384615385
"TOR2A",0.166666666666667,0,0,0,0,0,0,0.125,0.0185185185185185,0.037037037037037,0.0377358490566038,0.037037037037037,0.0392156862745098,0.0392156862745098,0.0377358490566038,0.0192307692307692
"IQSEC2",0,0,0.142857142857143,0,0.111111111111111,0,0,0,0.037037037037037,0.037037037037037,0.0188679245283019,0.037037037037037,0.0196078431372549,0.0392156862745098,0.0377358490566038,0.0384615384615385
"SOHLH1",1,0.5,0.857142857142857,1,0.777777777777778,0.888888888888889,0.571428571428571,0.875,0.796296296296296,0.851851851851852,0.811320754716981,0.796296296296296,0.823529411764706,0.803921568627451,0.849056603773585,0.807692307692308
"TEX30",0.166666666666667,0,0.285714285714286,0.333333333333333,0,0.333333333333333,0.142857142857143,0.25,0.185185185185185,0.203703703703704,0.169811320754717,0.166666666666667,0.215686274509804,0.156862745098039,0.188679245283019,0.173076923076923
"FRMPD3",0.166666666666667,0.166666666666667,0.142857142857143,0.166666666666667,0.333333333333333,0.111111111111111,0.285714285714286,0.5,0.259259259259259,0.259259259259259,0.264150943396226,0.259259259259259,0.235294117647059,0.274509803921569,0.245283018867925,0.211538461538462
"PCID2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF484",0.833333333333333,1,0.857142857142857,0.833333333333333,0.666666666666667,0.555555555555556,1,1,0.796296296296296,0.777777777777778,0.792452830188679,0.796296296296296,0.823529411764706,0.843137254901961,0.773584905660377,0.769230769230769
"HABP4",0,0,0,0.166666666666667,0,0,0.142857142857143,0,0.037037037037037,0.037037037037037,0.0377358490566038,0.0185185185185185,0.0392156862745098,0.0392156862745098,0.0188679245283019,0.0384615384615385
"GPRASP1",0.833333333333333,1,1,1,1,0.777777777777778,1,0.625,0.907407407407407,0.888888888888889,0.886792452830189,0.888888888888889,0.882352941176471,0.92156862745098,0.886792452830189,0.942307692307692
"SLC27A3",0.833333333333333,1,0.571428571428571,0.666666666666667,0.222222222222222,0.666666666666667,0.857142857142857,0.625,0.62962962962963,0.611111111111111,0.660377358490566,0.648148148148148,0.725490196078431,0.647058823529412,0.622641509433962,0.653846153846154
"SAMD9",0,0,0.142857142857143,0,0,0,0,0,0.0185185185185185,0.0185185185185185,0,0.0185185185185185,0.0196078431372549,0.0196078431372549,0.0188679245283019,0.0192307692307692
"DGKK",0.666666666666667,0.5,0.714285714285714,0.666666666666667,0.444444444444444,0.888888888888889,0.857142857142857,1,0.703703703703704,0.722222222222222,0.69811320754717,0.703703703703704,0.745098039215686,0.666666666666667,0.679245283018868,0.653846153846154
"SPECC1",0,0,0,0.166666666666667,0.111111111111111,0,0,0.125,0.0555555555555556,0.0555555555555556,0.0566037735849057,0.037037037037037,0.0392156862745098,0.0588235294117647,0.0566037735849057,0.0384615384615385
"RNFT1",1,1,0.857142857142857,0.666666666666667,1,1,1,1,0.944444444444444,0.944444444444444,0.962264150943396,0.981481481481482,0.941176470588235,0.941176470588235,0.943396226415094,0.942307692307692
"CCDC158",0.166666666666667,0,0,0,0,0,0.142857142857143,0,0.0185185185185185,0.037037037037037,0.0377358490566038,0.037037037037037,0.0392156862745098,0.0392156862745098,0.0188679245283019,0.0384615384615385
"SMEK2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPANXN4",1,1,1,1,0.888888888888889,1,1,1,0.981481481481482,0.981481481481482,0.981132075471698,0.981481481481482,1,0.980392156862745,0.981132075471698,0.980769230769231
"WDR45B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WIPI1",0,0,0.142857142857143,0.333333333333333,0,0,0.428571428571429,0,0.111111111111111,0.111111111111111,0.0943396226415094,0.0740740740740741,0.117647058823529,0.117647058823529,0.0566037735849057,0.115384615384615
"EOGT",0,0,0.142857142857143,0,0,0,0,0,0.0185185185185185,0.0185185185185185,0,0.0185185185185185,0.0196078431372549,0.0196078431372549,0.0188679245283019,0.0192307692307692
"SAMD4B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BRMS1L",0,0.166666666666667,0,0.5,0.111111111111111,0.111111111111111,0,0,0.111111111111111,0.0925925925925926,0.113207547169811,0.0555555555555556,0.0980392156862745,0.0980392156862745,0.113207547169811,0.115384615384615
"TBCEL",0,0,0.285714285714286,0.166666666666667,0.111111111111111,0.222222222222222,0,0.25,0.148148148148148,0.148148148148148,0.113207547169811,0.12962962962963,0.137254901960784,0.117647058823529,0.150943396226415,0.115384615384615
"DNTTIP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HIST2H2BF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DCAF10",0.166666666666667,0,0.142857142857143,0.166666666666667,0.777777777777778,0.222222222222222,0.428571428571429,0.125,0.277777777777778,0.296296296296296,0.283018867924528,0.277777777777778,0.176470588235294,0.274509803921569,0.245283018867925,0.288461538461538
"RABGAP1L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TTC38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERICH3",1,0.833333333333333,1,0.833333333333333,1,1,1,1,0.962962962962963,0.981481481481482,0.962264150943396,0.981481481481482,0.96078431372549,0.96078431372549,0.962264150943396,0.961538461538462
"COX20",0.833333333333333,1,0.714285714285714,0.333333333333333,0.333333333333333,0.777777777777778,0.857142857142857,0.625,0.666666666666667,0.648148148148148,0.679245283018868,0.722222222222222,0.745098039215686,0.666666666666667,0.660377358490566,0.692307692307692
"EXOSC6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATAT1",0.333333333333333,0.166666666666667,0.428571428571429,0.5,0.111111111111111,0.333333333333333,0.285714285714286,0.375,0.314814814814815,0.333333333333333,0.30188679245283,0.296296296296296,0.352941176470588,0.313725490196078,0.320754716981132,0.307692307692308
"SP47",0,0,0.285714285714286,0,0,0.222222222222222,0.142857142857143,0,0.0925925925925926,0.0925925925925926,0.0566037735849057,0.0925925925925926,0.0980392156862745,0.0588235294117647,0.0754716981132075,0.0961538461538462
"HIATL1",0.833333333333333,0.833333333333333,0.714285714285714,1,0.555555555555556,1,0.857142857142857,0.625,0.796296296296296,0.796296296296296,0.811320754716981,0.777777777777778,0.843137254901961,0.764705882352941,0.792452830188679,0.826923076923077
"NUP188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PHYHD1",0.5,0.666666666666667,0.857142857142857,1,0.888888888888889,0.555555555555556,0.285714285714286,0.375,0.648148148148148,0.62962962962963,0.60377358490566,0.592592592592593,0.588235294117647,0.647058823529412,0.679245283018868,0.673076923076923
"TTC39A",0.5,0.833333333333333,0.142857142857143,0.5,0.666666666666667,0.444444444444444,0.285714285714286,0.25,0.425925925925926,0.388888888888889,0.471698113207547,0.425925925925926,0.392156862745098,0.431372549019608,0.452830188679245,0.461538461538462
"HP1BP3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VARS2",0,0.166666666666667,0.142857142857143,0,0.111111111111111,0.111111111111111,0,0.375,0.12962962962963,0.111111111111111,0.113207547169811,0.12962962962963,0.117647058823529,0.117647058823529,0.132075471698113,0.0769230769230769
"ZMYM1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CEP170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LDLRAP1",0,0,0.285714285714286,0.333333333333333,0.111111111111111,0,0.142857142857143,0.25,0.148148148148148,0.148148148148148,0.113207547169811,0.111111111111111,0.137254901960784,0.156862745098039,0.132075471698113,0.115384615384615
"ODR4",0.5,0.666666666666667,0.285714285714286,0.166666666666667,0.222222222222222,0.222222222222222,0.428571428571429,0.125,0.296296296296296,0.277777777777778,0.320754716981132,0.333333333333333,0.333333333333333,0.333333333333333,0.30188679245283,0.346153846153846
"PLEKHS1",0.166666666666667,0.166666666666667,0.428571428571429,1,0.666666666666667,0.555555555555556,0.714285714285714,0.375,0.555555555555556,0.555555555555556,0.528301886792453,0.462962962962963,0.490196078431373,0.509803921568627,0.490566037735849,0.538461538461538
"SPC4",0,0.833333333333333,0.285714285714286,0.166666666666667,0.111111111111111,0.333333333333333,0.142857142857143,0.25,0.296296296296296,0.203703703703704,0.264150943396226,0.277777777777778,0.294117647058824,0.254901960784314,0.283018867924528,0.269230769230769
"DNLZ",0.166666666666667,0.666666666666667,0.285714285714286,0.166666666666667,0.444444444444444,0.333333333333333,0.428571428571429,0.5,0.388888888888889,0.333333333333333,0.377358490566038,0.388888888888889,0.352941176470588,0.372549019607843,0.358490566037736,0.346153846153846
"NOL9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NHSL1",0.833333333333333,0.5,0.714285714285714,0.833333333333333,0.555555555555556,0.777777777777778,0.857142857142857,0.5,0.685185185185185,0.722222222222222,0.69811320754717,0.685185185185185,0.725490196078431,0.686274509803922,0.679245283018868,0.730769230769231
"FREM2",0.166666666666667,0.5,0.142857142857143,0.166666666666667,0.222222222222222,0.444444444444444,0.428571428571429,0.125,0.277777777777778,0.240740740740741,0.283018867924528,0.277777777777778,0.274509803921569,0.235294117647059,0.245283018867925,0.288461538461538
"SZT2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HYI",0.5,0,0.428571428571429,0.5,0.222222222222222,0.222222222222222,0.285714285714286,0,0.222222222222222,0.277777777777778,0.226415094339623,0.222222222222222,0.254901960784314,0.254901960784314,0.245283018867925,0.288461538461538
"TPRG1L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CC2D1B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FNBP1L",0,0,0,0.166666666666667,0,0,0,0,0.0185185185185185,0.0185185185185185,0.0188679245283019,0,0.0196078431372549,0.0196078431372549,0.0188679245283019,0.0192307692307692
"FAM83B",0.166666666666667,0.333333333333333,0,0.166666666666667,0.333333333333333,0.444444444444444,0.285714285714286,0.5,0.314814814814815,0.296296296296296,0.339622641509434,0.314814814814815,0.294117647058824,0.274509803921569,0.30188679245283,0.269230769230769
"C6orf132",0,0.5,0.142857142857143,0.5,0.111111111111111,0.333333333333333,0,0,0.203703703703704,0.148148148148148,0.188679245283019,0.148148148148148,0.196078431372549,0.156862745098039,0.207547169811321,0.211538461538462
"RARS2",0.166666666666667,0,0,0,0,0,0,0,0,0.0185185185185185,0.0188679245283019,0.0185185185185185,0.0196078431372549,0.0196078431372549,0.0188679245283019,0.0192307692307692
"THEM4",1,1,0.142857142857143,0.333333333333333,0.111111111111111,0.333333333333333,0.857142857142857,0.625,0.444444444444444,0.444444444444444,0.547169811320755,0.518518518518518,0.568627450980392,0.529411764705882,0.452830188679245,0.480769230769231
"FKBP15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HIVEP3",0.333333333333333,0.333333333333333,0,0.5,0.111111111111111,0.111111111111111,0,0.125,0.148148148148148,0.148148148148148,0.188679245283019,0.12962962962963,0.176470588235294,0.176470588235294,0.188679245283019,0.173076923076923
"DDX59",0,0,0.142857142857143,0,0,0,0.142857142857143,0.125,0.0555555555555556,0.0555555555555556,0.0377358490566038,0.0555555555555556,0.0588235294117647,0.0588235294117647,0.0377358490566038,0.0384615384615385
"ZC3H13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C9orf114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C10orf76",0,0,0,0.166666666666667,0,0,0,0,0.0185185185185185,0.0185185185185185,0.0188679245283019,0,0.0196078431372549,0.0196078431372549,0.0188679245283019,0.0192307692307692
"PDSS1",1,0.833333333333333,0.285714285714286,0,1,0.777777777777778,0.857142857142857,0.75,0.685185185185185,0.703703703703704,0.773584905660377,0.796296296296296,0.666666666666667,0.705882352941177,0.69811320754717,0.711538461538462
"ARMC4",0.666666666666667,0.666666666666667,0.571428571428571,0.833333333333333,0.222222222222222,0.666666666666667,0.428571428571429,0.375,0.518518518518518,0.518518518518518,0.528301886792453,0.5,0.588235294117647,0.509803921568627,0.547169811320755,0.557692307692308
"MPP7",0.333333333333333,0.666666666666667,0.142857142857143,0.666666666666667,0.666666666666667,0.555555555555556,0.142857142857143,0.625,0.481481481481481,0.444444444444444,0.509433962264151,0.444444444444444,0.431372549019608,0.450980392156863,0.509433962264151,0.442307692307692
"PDZK1",0.333333333333333,0.333333333333333,0,0.333333333333333,0.111111111111111,0,0,0,0.111111111111111,0.111111111111111,0.150943396226415,0.111111111111111,0.137254901960784,0.156862745098039,0.150943396226415,0.153846153846154
"TMEM63B",0.166666666666667,0.333333333333333,0.714285714285714,0.5,0.111111111111111,0.444444444444444,0.428571428571429,0.125,0.351851851851852,0.333333333333333,0.283018867924528,0.314814814814815,0.372549019607843,0.313725490196078,0.320754716981132,0.365384615384615
"GPATCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRIF1",0,0,0,0,0,0.111111111111111,0,0.25,0.0555555555555556,0.0555555555555556,0.0566037735849057,0.0555555555555556,0.0588235294117647,0.0392156862745098,0.0566037735849057,0.0192307692307692
"IBA57",0.333333333333333,0.666666666666667,0,0,0.111111111111111,0.333333333333333,0.428571428571429,0.375,0.259259259259259,0.222222222222222,0.30188679245283,0.296296296296296,0.294117647058824,0.254901960784314,0.245283018867925,0.25
"HECTD3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RBM20",0.5,0.333333333333333,0.571428571428571,0.666666666666667,0.111111111111111,0,0.428571428571429,0.625,0.37037037037037,0.388888888888889,0.358490566037736,0.351851851851852,0.431372549019608,0.450980392156863,0.377358490566038,0.346153846153846
"CERCAM",0.166666666666667,0,0.285714285714286,0.166666666666667,0.111111111111111,0,0.142857142857143,0.125,0.111111111111111,0.12962962962963,0.0943396226415094,0.111111111111111,0.117647058823529,0.137254901960784,0.113207547169811,0.115384615384615
"ZFYVE27",1,1,0.714285714285714,0.666666666666667,0.888888888888889,1,0.857142857142857,1,0.888888888888889,0.888888888888889,0.924528301886792,0.925925925925926,0.901960784313726,0.882352941176471,0.905660377358491,0.884615384615385
"UBR4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"STXBP5",0,0,0,0,0,0,0.142857142857143,0,0.0185185185185185,0.0185185185185185,0.0188679245283019,0.0185185185185185,0.0196078431372549,0.0196078431372549,0,0.0192307692307692
"KIAA1217",0,0,0,0.166666666666667,0,0.111111111111111,0.142857142857143,0,0.0555555555555556,0.0555555555555556,0.0566037735849057,0.037037037037037,0.0588235294117647,0.0392156862745098,0.0377358490566038,0.0576923076923077
"CCDC183",0,0.333333333333333,0.428571428571429,0.666666666666667,0.111111111111111,0.111111111111111,0,0.125,0.222222222222222,0.185185185185185,0.169811320754717,0.148148148148148,0.215686274509804,0.215686274509804,0.226415094339623,0.211538461538462
"ARHGAP21",0,0,0,0.166666666666667,0,0,0.142857142857143,0,0.037037037037037,0.037037037037037,0.0377358490566038,0.0185185185185185,0.0392156862745098,0.0392156862745098,0.0188679245283019,0.0384615384615385
"BEND3",0.333333333333333,0.333333333333333,0,0,0.222222222222222,0.444444444444444,0,0.375,0.222222222222222,0.222222222222222,0.264150943396226,0.259259259259259,0.235294117647059,0.196078431372549,0.264150943396226,0.211538461538462
"CAMSAP1",0,0,0.142857142857143,0,0.111111111111111,0.111111111111111,0,0,0.0555555555555556,0.0555555555555556,0.0377358490566038,0.0555555555555556,0.0392156862745098,0.0392156862745098,0.0566037735849057,0.0576923076923077
"GPR110",1,1,1,1,1,1,0.857142857142857,1,0.981481481481482,0.981481481481482,0.981132075471698,0.981481481481482,0.980392156862745,0.980392156862745,1,0.980769230769231
"MRPL2",0,0.333333333333333,0,0,0,0,0,0.125,0.0555555555555556,0.0185185185185185,0.0566037735849057,0.0555555555555556,0.0588235294117647,0.0588235294117647,0.0566037735849057,0.0384615384615385
"DCAF12",0.833333333333333,1,0.285714285714286,0.333333333333333,0.666666666666667,1,0.857142857142857,0.75,0.685185185185185,0.666666666666667,0.754716981132076,0.740740740740741,0.705882352941177,0.647058823529412,0.679245283018868,0.692307692307692
"UBAP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PHF19",0.5,0.5,0.142857142857143,0.166666666666667,0.222222222222222,0.666666666666667,0.714285714285714,0.625,0.425925925925926,0.425925925925926,0.471698113207547,0.462962962962963,0.470588235294118,0.392156862745098,0.39622641509434,0.403846153846154
"C9orf64",0.166666666666667,0.333333333333333,0.142857142857143,0,0,0,0,0,0.0555555555555556,0.037037037037037,0.0566037735849057,0.0740740740740741,0.0784313725490196,0.0784313725490196,0.0754716981132075,0.0769230769230769
"KANK4",0.666666666666667,0.5,0.857142857142857,0.666666666666667,0.888888888888889,0.555555555555556,0.714285714285714,1,0.740740740740741,0.759259259259259,0.716981132075472,0.740740740740741,0.705882352941177,0.764705882352941,0.735849056603774,0.692307692307692
"GORAB",0,0,0,0.333333333333333,0,0,0,0.25,0.0740740740740741,0.0740740740740741,0.0754716981132075,0.037037037037037,0.0784313725490196,0.0784313725490196,0.0754716981132075,0.0384615384615385
"ZNF618",0.333333333333333,0.166666666666667,0.714285714285714,0.666666666666667,0.222222222222222,0.333333333333333,0.285714285714286,0.25,0.37037037037037,0.388888888888889,0.320754716981132,0.333333333333333,0.392156862745098,0.372549019607843,0.377358490566038,0.384615384615385
"PRR9",1,1,0.857142857142857,1,1,0.888888888888889,1,0.875,0.944444444444444,0.944444444444444,0.962264150943396,0.944444444444444,0.941176470588235,0.96078431372549,0.943396226415094,0.961538461538462
"ACBD5",1,0.833333333333333,1,1,1,0.888888888888889,1,0.875,0.944444444444444,0.962962962962963,0.943396226415094,0.944444444444444,0.941176470588235,0.96078431372549,0.943396226415094,0.961538461538462
"FAM102B",0,0.333333333333333,0.428571428571429,0.5,0.222222222222222,0.444444444444444,0.571428571428571,0.375,0.388888888888889,0.351851851851852,0.339622641509434,0.333333333333333,0.372549019607843,0.333333333333333,0.320754716981132,0.346153846153846
"HENMT1",0.333333333333333,0.666666666666667,0.285714285714286,0,0.555555555555556,0.555555555555556,0.571428571428571,0.5,0.462962962962963,0.425925925925926,0.471698113207547,0.5,0.431372549019608,0.431372549019608,0.433962264150943,0.442307692307692
"RBM26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATAD3B",0.333333333333333,0.5,0.142857142857143,0,0.111111111111111,0,0,0,0.0925925925925926,0.0740740740740741,0.113207547169811,0.12962962962963,0.117647058823529,0.137254901960784,0.132075471698113,0.134615384615385
"FAM102A",0.666666666666667,0.833333333333333,0.714285714285714,1,1,1,0.857142857142857,0.75,0.888888888888889,0.87037037037037,0.886792452830189,0.851851851851852,0.843137254901961,0.843137254901961,0.867924528301887,0.884615384615385
